Date and Time,Time (s),θ1,dθ1,d2dθ1,Position (m),Velocity (m/s),Acceleration (m/s¬≤),θ2,dθ2,d2dθ2,Position (m),Velocity (m/s),Acceleration (m/s¬≤)
4/10/2019 16:17,89.5,0.087,-0.407,-1.745,0.0021,-0.01,-0.042,-0.052,0.349,1.357,-0.0012,0.008,0.032
4/10/2019 16:17,89.55,0.07,-0.465,-1.164,0.0017,-0.011,-0.028,-0.035,0.407,0.97,-8.33E-04,0.01,0.023
4/10/2019 16:17,89.6,0.035,-0.524,-0.388,8.33E-04,-0.012,-0.009,-0.017,0.465,0.388,-4.17E-04,0.011,0.009
4/10/2019 16:17,89.65,0.017,-0.524,0.388,4.17E-04,-0.013,0.009,0.017,0.465,-0.582,4.17E-04,0.011,-0.014
4/10/2019 16:17,89.7,-0.017,-0.465,1.164,-4.17E-04,-0.011,0.028,0.035,0.407,-1.551,8.33E-04,0.01,-0.037
4/10/2019 16:17,89.75,-0.035,-0.407,1.745,-8.33E-04,-0.01,0.042,0.052,0.291,-2.133,0.0012,0.007,-0.051
4/10/2019 16:17,89.8,-0.052,-0.291,2.133,-0.0012,-0.007,0.051,0.07,0.175,-2.133,0.0017,0.004,-0.051
4/10/2019 16:17,89.85,-0.07,-0.175,2.327,-0.0017,-0.004,0.056,0.07,0.058,-1.745,0.0017,0.001,-0.042
4/10/2019 16:17,89.9,-0.07,-0.058,2.327,-0.0017,-0.001,0.056,0.07,0,-1.551,0.0017,0,-0.037
4/10/2019 16:17,89.95,-0.07,0.058,2.521,-0.0017,0.001,0.06,0.07,-0.058,-1.745,0.0017,-0.001,-0.042
4/10/2019 16:17,90,-0.07,0.175,2.715,-0.0017,0.004,0.065,0.07,-0.175,-1.939,0.0017,-0.004,-0.046
4/10/2019 16:17,90.05,-0.052,0.349,2.521,-0.0012,0.008,0.06,0.052,-0.291,-1.745,0.0012,-0.007,-0.042
4/10/2019 16:17,90.1,-0.035,0.465,1.745,-8.33E-04,0.011,0.042,0.035,-0.349,-1.357,8.33E-04,-0.008,-0.032
4/10/2019 16:17,90.15,0,0.524,0.582,0,0.013,0.014,0.017,-0.407,-0.97,4.17E-04,-0.01,-0.023
4/10/2019 16:17,90.2,0.017,0.524,-0.388,4.17E-04,0.012,-0.009,0,-0.465,-0.194,0,-0.011,-0.005
4/10/2019 16:17,90.25,0.052,0.465,-0.97,0.0012,0.011,-0.023,-0.035,-0.465,0.97,-8.33E-04,-0.011,0.023
4/10/2019 16:17,90.3,0.07,0.407,-1.164,0.0017,0.01,-0.028,-0.052,-0.349,1.745,-0.0012,-0.008,0.042
4/10/2019 16:17,90.35,0.087,0.349,-1.357,0.0021,0.008,-0.032,-0.07,-0.233,1.745,-0.0017,-0.006,0.042
4/10/2019 16:17,90.4,0.105,0.291,-1.939,0.0025,0.007,-0.046,-0.07,-0.175,1.551,-0.0017,-0.004,0.037
4/10/2019 16:17,90.45,0.122,0.175,-2.715,0.0029,0.004,-0.065,-0.087,-0.116,1.939,-0.0021,-0.003,0.046
4/10/2019 16:17,90.5,0.122,1.39E-16,-3.103,0.0029,0,-0.074,-0.087,0,2.521,-0.0021,0,0.06
4/10/2019 16:17,90.55,0.122,-0.175,-2.715,0.0029,-0.004,-0.065,-0.087,0.175,2.521,-0.0021,0.004,0.06
4/10/2019 16:17,90.6,0.105,-0.291,-1.939,0.0025,-0.007,-0.046,-0.07,0.291,1.745,-0.0017,0.007,0.042
4/10/2019 16:17,90.65,0.087,-0.349,-1.357,0.0021,-0.008,-0.032,-0.052,0.349,0.97,-0.0012,0.008,0.023
4/10/2019 16:17,90.7,0.07,-0.407,-1.164,0.0017,-0.01,-0.028,-0.035,0.349,0.776,-8.33E-04,0.008,0.019
4/10/2019 16:17,90.75,0.052,-0.465,-0.97,0.0012,-0.011,-0.023,-0.017,0.407,0.776,-4.17E-04,0.01,0.019
4/10/2019 16:17,90.8,0.017,-0.524,-0.388,4.17E-04,-0.012,-0.009,0,0.465,0.194,0,0.011,0.005
4/10/2019 16:17,90.85,0,-0.524,0.582,0,-0.012,0.014,0.035,0.465,-1.164,8.33E-04,0.011,-0.028
4/10/2019 16:17,90.9,-0.035,-0.465,1.745,-8.33E-04,-0.011,0.042,0.052,0.349,-2.327,0.0012,0.008,-0.056
4/10/2019 16:17,90.95,-0.052,-0.349,2.521,-0.0012,-0.008,0.06,0.07,0.175,-2.521,0.0017,0.004,-0.06
4/10/2019 16:17,91,-0.07,-0.175,2.715,-0.0017,-0.004,0.065,0.07,0.058,-1.939,0.0017,0.001,-0.046
4/10/2019 16:17,91.05,-0.07,-0.058,2.521,-0.0017,-0.001,0.06,0.07,0,-1.551,0.0017,0,-0.037
4/10/2019 16:17,91.1,-0.07,0.058,2.327,-0.0017,0.001,0.056,0.07,-0.058,-1.745,0.0017,-0.001,-0.042
4/10/2019 16:17,91.15,-0.07,0.175,2.327,-0.0017,0.004,0.056,0.07,-0.175,-1.939,0.0017,-0.004,-0.046
4/10/2019 16:17,91.2,-0.052,0.291,2.133,-0.0012,0.007,0.051,0.052,-0.291,-1.551,0.0012,-0.007,-0.037
4/10/2019 16:17,91.25,-0.035,0.407,1.745,-8.33E-04,0.01,0.042,0.035,-0.349,-0.97,8.33E-04,-0.008,-0.023
4/10/2019 16:17,91.3,-0.017,0.465,1.164,-4.17E-04,0.011,0.028,0.017,-0.349,-0.776,4.17E-04,-0.008,-0.019
4/10/2019 16:17,91.35,0.017,0.524,0.388,4.17E-04,0.012,0.009,0,-0.407,-0.582,0,-0.01,-0.014
4/10/2019 16:17,91.4,0.035,0.524,-0.388,8.33E-04,0.013,-0.009,-0.017,-0.465,0.194,-4.17E-04,-0.011,0.005
4/10/2019 16:17,91.45,0.07,0.465,-1.164,0.0017,0.011,-0.028,-0.052,-0.407,1.357,-0.0012,-0.01,0.032
4/10/2019 16:17,91.5,0.087,0.407,-1.745,0.0021,0.01,-0.042,-0.07,-0.291,1.939,-0.0017,-0.007,0.046
4/10/2019 16:17,91.55,0.105,0.291,-2.327,0.0025,0.007,-0.056,-0.07,-0.175,1.939,-0.0017,-0.004,0.046
4/10/2019 16:17,91.6,0.122,0.175,-2.909,0.0029,0.004,-0.069,-0.087,-0.116,2.133,-0.0021,-0.003,0.051
4/10/2019 16:17,91.65,0.122,1.39E-16,-3.103,0.0029,0,-0.074,-0.087,0,2.521,-0.0021,0,0.06
4/10/2019 16:17,91.7,0.122,-0.175,-2.715,0.0029,-0.004,-0.065,-0.087,0.175,2.521,-0.0021,0.004,0.06
4/10/2019 16:17,91.75,0.105,-0.291,-1.939,0.0025,-0.007,-0.046,-0.07,0.291,1.745,-0.0017,0.007,0.042
4/10/2019 16:17,91.8,0.087,-0.349,-1.357,0.0021,-0.008,-0.032,-0.052,0.349,0.776,-0.0012,0.008,0.019
4/10/2019 16:17,91.85,0.07,-0.407,-0.97,0.0017,-0.01,-0.023,-0.035,0.349,0.388,-8.33E-04,0.008,0.009
4/10/2019 16:17,91.9,0.052,-0.465,-0.582,0.0012,-0.011,-0.014,-0.017,0.349,0.388,-4.17E-04,0.008,0.009
4/10/2019 16:17,91.95,0.017,-0.465,1.09E-13,4.17E-04,-0.011,2.62E-15,0,0.407,0.194,0,0.01,0.005
4/10/2019 16:17,92,0,-0.465,0.582,0,-0.011,0.014,0.017,0.407,-0.582,4.17E-04,0.01,-0.014
4/10/2019 16:17,92.05,-0.017,-0.407,1.164,-4.17E-04,-0.01,0.028,0.052,0.349,-1.551,0.0012,0.008,-0.037
4/10/2019 16:17,92.1,-0.052,-0.349,1.745,-0.0012,-0.008,0.042,0.052,0.233,-1.939,0.0012,0.006,-0.046
4/10/2019 16:17,92.15,-0.052,-0.233,2.133,-0.0012,-0.006,0.051,0.07,0.116,-1.939,0.0017,0.003,-0.046
4/10/2019 16:17,92.2,-0.07,-0.116,2.521,-0.0017,-0.003,0.06,0.07,0.058,-1.939,0.0017,0.001,-0.046
4/10/2019 16:17,92.25,-0.07,0,2.715,-0.0017,0,0.065,0.07,-0.058,-2.133,0.0017,-0.001,-0.051
4/10/2019 16:17,92.3,-0.07,0.175,2.715,-0.0017,0.004,0.065,0.07,-0.175,-2.133,0.0017,-0.004,-0.051
4/10/2019 16:17,92.35,-0.052,0.291,2.327,-0.0012,0.007,0.056,0.052,-0.291,-1.551,0.0012,-0.007,-0.037
4/10/2019 16:17,92.4,-0.035,0.407,1.745,-8.33E-04,0.01,0.042,0.035,-0.349,-0.776,8.33E-04,-0.008,-0.019
4/10/2019 16:17,92.45,-0.017,0.465,1.164,-4.17E-04,0.011,0.028,0.017,-0.349,-0.194,4.17E-04,-0.008,-0.005
4/10/2019 16:17,92.5,0.017,0.524,0.388,4.17E-04,0.012,0.009,0,-0.349,8.16E-14,0,-0.008,1.96E-15
4/10/2019 16:17,92.55,0.035,0.524,-0.388,8.33E-04,0.012,-0.009,-0.017,-0.349,-8.27E-14,-4.17E-04,-0.008,-2.00E-15
4/10/2019 16:17,92.6,0.07,0.465,-1.164,0.0017,0.011,-0.028,-0.035,-0.349,0.194,-8.33E-04,-0.008,0.005
4/10/2019 16:17,92.65,0.087,0.407,-1.745,0.0021,0.01,-0.042,-0.052,-0.349,0.776,-0.0012,-0.008,0.019
4/10/2019 16:17,92.7,0.105,0.291,-2.327,0.0025,0.007,-0.056,-0.07,-0.291,1.745,-0.0017,-0.007,0.042
4/10/2019 16:17,92.75,0.122,0.175,-2.909,0.0029,0.004,-0.069,-0.087,-0.175,2.715,-0.0021,-0.004,0.065
4/10/2019 16:17,92.8,0.122,1.39E-16,-3.103,0.0029,0,-0.074,-0.087,0,3.103,-0.0021,0,0.074
4/10/2019 16:17,92.85,0.122,-0.175,-2.715,0.0029,-0.004,-0.065,-0.087,0.175,2.715,-0.0021,0.004,0.065
4/10/2019 16:17,92.9,0.105,-0.291,-1.745,0.0025,-0.007,-0.042,-0.07,0.291,1.745,-0.0017,0.007,0.042
4/10/2019 16:17,92.95,0.087,-0.349,-0.97,0.0021,-0.008,-0.023,-0.052,0.349,0.776,-0.0012,0.008,0.019
4/10/2019 16:17,93,0.07,-0.349,-0.776,0.0017,-0.008,-0.019,-0.035,0.349,0.194,-8.33E-04,0.008,0.005
4/10/2019 16:17,93.05,0.052,-0.407,-0.776,0.0012,-0.01,-0.019,-0.017,0.349,8.27E-14,-4.17E-04,0.008,1.96E-15
4/10/2019 16:17,93.1,0.035,-0.465,-0.388,8.33E-04,-0.011,-0.009,0,0.349,8.27E-14,0,0.008,2.00E-15
4/10/2019 16:17,93.15,0,-0.465,0.388,0,-0.011,0.009,0.017,0.349,-0.194,4.17E-04,0.008,-0.005
4/10/2019 16:17,93.2,-0.017,-0.407,0.97,-4.17E-04,-0.01,0.023,0.035,0.349,-0.776,8.33E-04,0.008,-0.019
4/10/2019 16:17,93.25,-0.035,-0.349,1.357,-8.33E-04,-0.008,0.032,0.052,0.291,-1.551,0.0012,0.007,-0.037
4/10/2019 16:17,93.3,-0.052,-0.291,1.939,-0.0012,-0.007,0.046,0.07,0.175,-2.133,0.0017,0.004,-0.051
4/10/2019 16:17,93.35,-0.07,-0.175,2.715,-0.0017,-0.004,0.065,0.07,0.058,-2.327,0.0017,0.001,-0.056
4/10/2019 16:17,93.4,-0.07,0,3.103,-0.0017,0,0.074,0.07,-0.058,-2.327,0.0017,-0.001,-0.056
4/10/2019 16:17,93.45,-0.07,0.175,2.909,-0.0017,0.004,0.069,0.07,-0.175,-2.133,0.0017,-0.004,-0.051
4/10/2019 16:17,93.5,-0.052,0.291,2.327,-0.0012,0.007,0.056,0.052,-0.291,-1.551,0.0012,-0.007,-0.037
4/10/2019 16:17,93.55,-0.035,0.407,1.745,-8.33E-04,0.01,0.042,0.035,-0.349,-0.776,8.33E-04,-0.008,-0.019
4/10/2019 16:17,93.6,-0.017,0.465,1.164,-4.17E-04,0.011,0.028,0.017,-0.349,-0.194,4.17E-04,-0.008,-0.005
4/10/2019 16:17,93.65,0.017,0.524,0.388,4.17E-04,0.013,0.009,0,-0.349,-1.11E-15,0,-0.008,-3.47E-17
4/10/2019 16:17,93.7,0.035,0.524,-0.388,8.33E-04,0.012,-0.009,-0.017,-0.349,8.22E-14,-4.17E-04,-0.008,1.94E-15
4/10/2019 16:17,93.75,0.07,0.465,-1.164,0.0017,0.011,-0.028,-0.035,-0.349,0.194,-8.33E-04,-0.008,0.005
4/10/2019 16:17,93.8,0.087,0.407,-1.745,0.0021,0.01,-0.042,-0.052,-0.349,0.776,-0.0012,-0.008,0.019
4/10/2019 16:17,93.85,0.105,0.291,-2.327,0.0025,0.007,-0.056,-0.07,-0.291,1.745,-0.0017,-0.007,0.042
4/10/2019 16:17,93.9,0.122,0.175,-2.715,0.0029,0.004,-0.065,-0.087,-0.175,2.715,-0.0021,-0.004,0.065
4/10/2019 16:17,93.95,0.122,1.39E-16,-2.715,0.0029,0,-0.065,-0.087,0,3.103,-0.0021,0,0.074
4/10/2019 16:17,94,0.122,-0.116,-2.521,0.0029,-0.003,-0.06,-0.087,0.175,2.715,-0.0021,0.004,0.065
4/10/2019 16:17,94.05,0.105,-0.233,-2.133,0.0025,-0.006,-0.051,-0.07,0.291,1.745,-0.0017,0.007,0.042
4/10/2019 16:17,94.1,0.105,-0.349,-1.745,0.0025,-0.008,-0.042,-0.052,0.349,0.776,-0.0012,0.008,0.019
4/10/2019 16:17,94.15,0.07,-0.407,-1.164,0.0017,-0.01,-0.028,-0.035,0.349,0.194,-8.33E-04,0.008,0.005
4/10/2019 16:17,94.2,0.052,-0.465,-0.582,0.0012,-0.011,-0.014,-0.017,0.349,-8.27E-14,-4.17E-04,0.008,-1.98E-15
4/10/2019 16:17,94.25,0.035,-0.465,9.71E-14,8.33E-04,-0.011,2.29E-15,0,0.349,-8.16E-14,0,0.008,-1.96E-15
4/10/2019 16:17,94.3,0,-0.465,0.582,0,-0.011,0.014,0.017,0.349,-0.194,4.17E-04,0.008,-0.005
4/10/2019 16:17,94.35,-0.017,-0.407,0.97,-4.17E-04,-0.01,0.023,0.035,0.349,-0.776,8.33E-04,0.008,-0.019
4/10/2019 16:17,94.4,-0.035,-0.349,1.357,-8.33E-04,-0.008,0.032,0.052,0.291,-1.551,0.0012,0.007,-0.037
4/10/2019 16:17,94.45,-0.052,-0.291,1.939,-0.0012,-0.007,0.046,0.07,0.175,-2.133,0.0017,0.004,-0.051
4/10/2019 16:17,94.5,-0.07,-0.175,2.715,-0.0017,-0.004,0.065,0.07,0.058,-2.133,0.0017,0.001,-0.051
4/10/2019 16:17,94.55,-0.07,0,3.103,-0.0017,0,0.074,0.07,-0.058,-1.745,0.0017,-0.001,-0.042
4/10/2019 16:17,94.6,-0.07,0.175,2.715,-0.0017,0.004,0.065,0.07,-0.116,-1.551,0.0017,-0.003,-0.037
4/10/2019 16:17,94.65,-0.052,0.291,1.939,-0.0012,0.007,0.046,0.052,-0.175,-1.745,0.0012,-0.004,-0.042
4/10/2019 16:17,94.7,-0.035,0.349,1.357,-8.33E-04,0.008,0.032,0.052,-0.291,-1.939,0.0012,-0.007,-0.046
4/10/2019 16:17,94.75,-0.017,0.407,1.164,-4.17E-04,0.01,0.028,0.035,-0.407,-1.357,8.33E-04,-0.01,-0.032
4/10/2019 16:17,94.8,0,0.465,0.97,0,0.011,0.023,0,-0.465,-0.194,0,-0.011,-0.005
4/10/2019 16:17,94.85,0.035,0.524,0.194,8.33E-04,0.012,0.005,-0.017,-0.407,0.582,-4.17E-04,-0.01,0.014
4/10/2019 16:17,94.9,0.052,0.524,-0.97,0.0012,0.013,-0.023,-0.035,-0.349,0.776,-8.33E-04,-0.008,0.019
4/10/2019 16:17,94.95,0.087,0.407,-1.939,0.0021,0.01,-0.046,-0.052,-0.349,0.97,-0.0012,-0.008,0.023
4/10/2019 16:17,95,0.105,0.291,-2.327,0.0025,0.007,-0.056,-0.07,-0.291,1.745,-0.0017,-0.007,0.042
4/10/2019 16:17,95.05,0.105,0.175,-2.327,0.0025,0.004,-0.056,-0.087,-0.175,2.521,-0.0021,-0.004,0.06
4/10/2019 16:17,95.1,0.122,0.058,-2.327,0.0029,0.001,-0.056,-0.087,0,2.521,-0.0021,0,0.06
4/10/2019 16:17,95.15,0.122,-0.058,-2.327,0.0029,-0.001,-0.056,-0.087,0.116,2.133,-0.0021,0.003,0.051
4/10/2019 16:17,95.2,0.105,-0.175,-2.327,0.0025,-0.004,-0.056,-0.07,0.175,1.939,-0.0017,0.004,0.046
4/10/2019 16:17,95.25,0.105,-0.291,-2.327,0.0025,-0.007,-0.056,-0.07,0.291,1.939,-0.0017,0.007,0.046
4/10/2019 16:17,95.3,0.087,-0.407,-1.939,0.0021,-0.01,-0.046,-0.052,0.407,1.357,-0.0012,0.01,0.032
4/10/2019 16:17,95.35,0.052,-0.524,-0.97,0.0012,-0.012,-0.023,-0.017,0.465,0.194,-4.17E-04,0.011,0.005
4/10/2019 16:17,95.4,0.035,-0.524,0.194,8.33E-04,-0.013,0.005,0,0.407,-0.582,0,0.01,-0.014
4/10/2019 16:17,95.45,0,-0.465,0.97,0,-0.011,0.023,0.017,0.349,-0.776,4.17E-04,0.008,-0.019
4/10/2019 16:17,95.5,-0.017,-0.407,1.164,-4.17E-04,-0.01,0.028,0.035,0.349,-0.97,8.33E-04,0.008,-0.023
4/10/2019 16:17,95.55,-0.035,-0.349,1.357,-8.33E-04,-0.008,0.032,0.052,0.291,-1.551,0.0012,0.007,-0.037
4/10/2019 16:17,95.6,-0.052,-0.291,1.939,-0.0012,-0.007,0.046,0.07,0.175,-1.939,0.0017,0.004,-0.046
4/10/2019 16:17,95.65,-0.07,-0.175,2.715,-0.0017,-0.004,0.065,0.07,0.058,-1.745,0.0017,0.001,-0.042
4/10/2019 16:17,95.7,-0.07,0,3.103,-0.0017,0,0.074,0.07,0,-1.551,0.0017,0,-0.037
4/10/2019 16:17,95.75,-0.07,0.175,2.715,-0.0017,0.004,0.065,0.07,-0.058,-1.939,0.0017,-0.001,-0.046
4/10/2019 16:17,95.8,-0.052,0.291,1.939,-0.0012,0.007,0.046,0.07,-0.175,-2.521,0.0017,-0.004,-0.06
4/10/2019 16:17,95.85,-0.035,0.349,1.357,-8.33E-04,0.008,0.032,0.052,-0.349,-2.327,0.0012,-0.008,-0.056
4/10/2019 16:17,95.9,-0.017,0.407,0.97,-4.17E-04,0.01,0.023,0.035,-0.465,-1.164,8.33E-04,-0.011,-0.028
4/10/2019 16:17,95.95,0,0.465,0.582,0,0.011,0.014,0,-0.465,0.194,0,-0.011,0.005
4/10/2019 16:17,96,0.035,0.465,-9.71E-14,8.33E-04,0.011,-2.31E-15,-0.017,-0.407,0.97,-4.17E-04,-0.01,0.023
4/10/2019 16:17,96.05,0.052,0.465,-0.582,0.0012,0.011,-0.014,-0.035,-0.349,1.164,-8.33E-04,-0.008,0.028
4/10/2019 16:17,96.1,0.07,0.407,-1.164,0.0017,0.01,-0.028,-0.052,-0.291,1.164,-0.0012,-0.007,0.028
4/10/2019 16:17,96.15,0.105,0.349,-1.939,0.0025,0.008,-0.046,-0.07,-0.233,1.357,-0.0017,-0.006,0.032
4/10/2019 16:17,96.2,0.105,0.233,-2.521,0.0025,0.006,-0.06,-0.07,-0.175,1.745,-0.0017,-0.004,0.042
4/10/2019 16:17,96.25,0.122,0.058,-2.715,0.0029,0.001,-0.065,-0.087,-0.058,2.133,-0.0021,-0.001,0.051
4/10/2019 16:17,96.3,0.122,-0.058,-2.521,0.0029,-0.001,-0.06,-0.087,0.058,2.133,-0.0021,0.001,0.051
4/10/2019 16:17,96.35,0.105,-0.175,-2.327,0.0025,-0.004,-0.056,-0.07,0.175,1.939,-0.0017,0.004,0.046
4/10/2019 16:17,96.4,0.105,-0.291,-2.133,0.0025,-0.007,-0.051,-0.07,0.233,1.939,-0.0017,0.006,0.046
4/10/2019 16:17,96.45,0.087,-0.407,-1.551,0.0021,-0.01,-0.037,-0.052,0.349,1.745,-0.0012,0.008,0.042
4/10/2019 16:17,96.5,0.052,-0.465,-0.776,0.0012,-0.011,-0.019,-0.035,0.465,0.97,-8.33E-04,0.011,0.023
4/10/2019 16:17,96.55,0.035,-0.465,-0.194,8.33E-04,-0.011,-0.005,0,0.465,-0.194,0,0.011,-0.005
4/10/2019 16:17,96.6,0.017,-0.465,0.194,4.17E-04,-0.011,0.005,0.017,0.407,-0.97,4.17E-04,0.01,-0.023
4/10/2019 16:17,96.65,-0.017,-0.465,0.776,-4.17E-04,-0.011,0.019,0.035,0.349,-1.357,8.33E-04,0.008,-0.032
4/10/2019 16:17,96.7,-0.035,-0.407,1.551,-8.33E-04,-0.01,0.037,0.052,0.291,-1.745,0.0012,0.007,-0.042
4/10/2019 16:17,96.75,-0.052,-0.291,2.327,-0.0012,-0.007,0.056,0.07,0.175,-1.939,0.0017,0.004,-0.046
4/10/2019 16:17,96.8,-0.07,-0.175,2.909,-0.0017,-0.004,0.069,0.07,0.058,-1.745,0.0017,0.001,-0.042
4/10/2019 16:17,96.85,-0.07,0,3.103,-0.0017,0,0.074,0.07,0,-1.551,0.0017,0,-0.037
4/10/2019 16:17,96.9,-0.07,0.175,2.715,-0.0017,0.004,0.065,0.07,-0.058,-1.745,0.0017,-0.001,-0.042
4/10/2019 16:17,96.95,-0.052,0.291,1.939,-0.0012,0.007,0.046,0.07,-0.175,-2.133,0.0017,-0.004,-0.051
4/10/2019 16:17,97,-0.035,0.349,1.357,-8.33E-04,0.008,0.032,0.052,-0.291,-2.133,0.0012,-0.007,-0.051
4/10/2019 16:17,97.05,-0.017,0.407,0.97,-4.17E-04,0.01,0.023,0.035,-0.407,-1.551,8.33E-04,-0.01,-0.037
4/10/2019 16:17,97.1,0,0.465,0.388,0,0.011,0.009,0.017,-0.465,-0.582,4.17E-04,-0.011,-0.014
4/10/2019 16:17,97.15,0.035,0.465,-0.388,8.33E-04,0.011,-0.009,-0.017,-0.465,0.582,-4.17E-04,-0.011,0.014
4/10/2019 16:17,97.2,0.052,0.407,-0.776,0.0012,0.01,-0.019,-0.035,-0.407,1.357,-8.33E-04,-0.01,0.032
4/10/2019 16:17,97.25,0.07,0.349,-0.776,0.0017,0.008,-0.019,-0.052,-0.291,1.551,-0.0012,-0.007,0.037
4/10/2019 16:17,97.3,0.087,0.349,-1.164,0.0021,0.008,-0.028,-0.07,-0.233,1.551,-0.0017,-0.006,0.037
4/10/2019 16:17,97.35,0.105,0.291,-2.133,0.0025,0.007,-0.051,-0.07,-0.175,1.745,-0.0017,-0.004,0.042
4/10/2019 16:17,97.4,0.122,0.116,-2.909,0.0029,0.003,-0.069,-0.087,-0.058,2.133,-0.0021,-0.001,0.051
4/10/2019 16:17,97.45,0.122,-0.058,-2.715,0.0029,-0.001,-0.065,-0.087,0.058,2.133,-0.0021,0.001,0.051
4/10/2019 16:17,97.5,0.105,-0.175,-2.133,0.0025,-0.004,-0.051,-0.07,0.175,1.745,-0.0017,0.004,0.042
4/10/2019 16:17,97.55,0.105,-0.233,-1.939,0.0025,-0.006,-0.046,-0.07,0.233,1.551,-0.0017,0.006,0.037
4/10/2019 16:17,97.6,0.087,-0.349,-1.939,0.0021,-0.008,-0.046,-0.052,0.291,1.551,-0.0012,0.007,0.037
4/10/2019 16:17,97.65,0.07,-0.465,-1.551,0.0017,-0.011,-0.037,-0.035,0.407,1.357,-8.33E-04,0.01,0.032
4/10/2019 16:17,97.7,0.035,-0.524,-0.582,8.33E-04,-0.012,-0.014,-0.017,0.465,0.582,-4.17E-04,0.011,0.014
4/10/2019 16:17,97.75,0.017,-0.524,0.388,4.17E-04,-0.012,0.009,0.017,0.465,-0.582,4.17E-04,0.011,-0.014
4/10/2019 16:17,97.8,-0.017,-0.465,1.164,-4.17E-04,-0.011,0.028,0.035,0.407,-1.551,8.33E-04,0.01,-0.037
4/10/2019 16:17,97.85,-0.035,-0.407,1.745,-8.33E-04,-0.01,0.042,0.052,0.291,-2.133,0.0012,0.007,-0.051
4/10/2019 16:17,97.9,-0.052,-0.291,2.327,-0.0012,-0.007,0.056,0.07,0.175,-2.133,0.0017,0.004,-0.051
4/10/2019 16:17,97.95,-0.07,-0.175,2.909,-0.0017,-0.004,0.069,0.07,0.058,-1.745,0.0017,0.001,-0.042
4/10/2019 16:17,98,-0.07,0,3.103,-0.0017,0,0.074,0.07,0,-1.551,0.0017,0,-0.037
4/10/2019 16:17,98.05,-0.07,0.175,2.715,-0.0017,0.004,0.065,0.07,-0.058,-1.745,0.0017,-0.001,-0.042
4/10/2019 16:17,98.1,-0.052,0.291,1.745,-0.0012,0.007,0.042,0.07,-0.175,-1.939,0.0017,-0.004,-0.046
4/10/2019 16:17,98.15,-0.035,0.349,0.97,-8.33E-04,0.008,0.023,0.052,-0.291,-1.745,0.0012,-0.007,-0.042
4/10/2019 16:17,98.2,-0.017,0.349,0.776,-4.17E-04,0.008,0.019,0.035,-0.349,-1.357,8.33E-04,-0.008,-0.032
4/10/2019 16:17,98.25,0,0.407,0.776,0,0.01,0.019,0.017,-0.407,-0.97,4.17E-04,-0.01,-0.023
4/10/2019 16:17,98.3,0.017,0.465,0.388,4.17E-04,0.011,0.009,0,-0.465,-0.194,0,-0.011,-0.005
4/10/2019 16:17,98.35,0.052,0.465,-0.388,0.0012,0.011,-0.009,-0.035,-0.465,0.97,-8.33E-04,-0.011,0.023
4/10/2019 16:17,98.4,0.07,0.407,-0.97,0.0017,0.01,-0.023,-0.052,-0.349,1.745,-0.0012,-0.008,0.042
4/10/2019 16:17,98.45,0.087,0.349,-1.357,0.0021,0.008,-0.032,-0.07,-0.233,1.939,-0.0017,-0.006,0.046
4/10/2019 16:17,98.5,0.105,0.291,-1.939,0.0025,0.007,-0.046,-0.07,-0.175,1.939,-0.0017,-0.004,0.046
4/10/2019 16:17,98.55,0.122,0.175,-2.715,0.0029,0.004,-0.065,-0.087,-0.058,2.133,-0.0021,-0.001,0.051
4/10/2019 16:17,98.6,0.122,1.39E-16,-3.103,0.0029,0,-0.074,-0.087,0.058,2.133,-0.0021,0.001,0.051
4/10/2019 16:17,98.65,0.122,-0.175,-2.909,0.0029,-0.004,-0.069,-0.07,0.175,1.745,-0.0017,0.004,0.042
4/10/2019 16:17,98.7,0.105,-0.291,-2.327,0.0025,-0.007,-0.056,-0.07,0.233,1.551,-0.0017,0.006,0.037
4/10/2019 16:17,98.75,0.087,-0.407,-1.551,0.0021,-0.01,-0.037,-0.052,0.291,1.551,-0.0012,0.007,0.037
4/10/2019 16:17,98.8,0.07,-0.465,-0.776,0.0017,-0.011,-0.019,-0.035,0.407,1.357,-8.33E-04,0.01,0.032
4/10/2019 16:17,98.85,0.035,-0.465,-0.194,8.33E-04,-0.011,-0.005,-0.017,0.465,0.582,-4.17E-04,0.011,0.014
4/10/2019 16:17,98.9,0.017,-0.465,0.194,4.17E-04,-0.011,0.005,0.017,0.465,-0.582,4.17E-04,0.011,-0.014
4/10/2019 16:17,98.95,0,-0.465,0.776,0,-0.011,0.019,0.035,0.407,-1.551,8.33E-04,0.01,-0.037
4/10/2019 16:17,99,-0.035,-0.407,1.551,-8.33E-04,-0.01,0.037,0.052,0.291,-2.133,0.0012,0.007,-0.051
4/10/2019 16:17,99.05,-0.052,-0.291,2.133,-0.0012,-0.007,0.051,0.07,0.175,-2.133,0.0017,0.004,-0.051
4/10/2019 16:17,99.1,-0.052,-0.175,2.327,-0.0012,-0.004,0.056,0.07,0.058,-1.745,0.0017,0.001,-0.042
4/10/2019 16:17,99.15,-0.07,-0.058,2.521,-0.0017,-0.001,0.06,0.07,0,-1.551,0.0017,0,-0.037
4/10/2019 16:17,99.2,-0.07,0.058,2.715,-0.0017,0.001,0.065,0.07,-0.058,-1.745,0.0017,-0.001,-0.042
